yaw1,yaw2,pitch1,pitch2,intensity
46.60000000000005,136.89999999999978,1.9000000000000035,1.500000000000003,6231263.781574015
46.60000000000005,136.89999999999978,1.9000000000000035,1.6000000000000032,6636891.437965355
46.60000000000005,136.89999999999978,1.9000000000000035,1.7000000000000033,7053591.227853201
46.60000000000005,136.89999999999978,1.9000000000000035,1.8000000000000034,7471979.372041133
46.60000000000005,136.89999999999978,1.9000000000000035,1.9000000000000035,7880583.836221992
46.70000000000005,133.0,-2.0,-2.0,0.0
46.70000000000005,133.0,-2.0,-1.9,0.0
46.70000000000005,133.0,-2.0,-1.7999999999999998,0.0
46.70000000000005,133.0,-2.0,-1.6999999999999997,0.0
46.70000000000005,133.0,-2.0,-1.5999999999999996,0.0
46.70000000000005,133.0,-2.0,-1.4999999999999996,0.0
46.70000000000005,133.0,-2.0,-1.3999999999999995,0.0
46.70000000000005,133.0,-2.0,-1.2999999999999994,0.0
46.70000000000005,133.0,-2.0,-1.1999999999999993,0.0
46.70000000000005,133.0,-2.0,-1.0999999999999992,0.0
46.70000000000005,133.0,-2.0,-0.9999999999999991,0.0
46.70000000000005,133.0,-2.0,-0.899999999999999,0.0
46.70000000000005,133.0,-2.0,-0.7999999999999989,0.0
46.70000000000005,133.0,-2.0,-0.6999999999999988,0.0
46.70000000000005,133.0,-2.0,-0.5999999999999988,0.0
46.70000000000005,133.0,-2.0,-0.49999999999999867,0.0
46.70000000000005,133.0,-2.0,-0.3999999999999986,0.0
46.70000000000005,133.0,-2.0,-0.2999999999999985,0.0
46.70000000000005,133.0,-2.0,-0.1999999999999984,0.0
46.70000000000005,133.0,-2.0,-0.09999999999999831,0.0
46.70000000000005,133.0,-2.0,1.7763568394002505e-15,0.0
46.70000000000005,133.0,-2.0,0.10000000000000187,0.0
46.70000000000005,133.0,-2.0,0.20000000000000195,0.0
46.70000000000005,133.0,-2.0,0.30000000000000204,0.0
46.70000000000005,133.0,-2.0,0.40000000000000213,0.0
46.70000000000005,133.0,-2.0,0.5000000000000022,0.0
46.70000000000005,133.0,-2.0,0.6000000000000023,0.0
46.70000000000005,133.0,-2.0,0.7000000000000024,0.0
46.70000000000005,133.0,-2.0,0.8000000000000025,0.0
46.70000000000005,133.0,-2.0,0.9000000000000026,0.0
46.70000000000005,133.0,-2.0,1.0000000000000027,0.0
46.70000000000005,133.0,-2.0,1.1000000000000028,0.0
46.70000000000005,133.0,-2.0,1.2000000000000028,0.0
46.70000000000005,133.0,-2.0,1.300000000000003,0.0
46.70000000000005,133.0,-2.0,1.400000000000003,0.0
46.70000000000005,133.0,-2.0,1.500000000000003,0.0
46.70000000000005,133.0,-2.0,1.6000000000000032,0.0
46.70000000000005,133.0,-2.0,1.7000000000000033,0.0
46.70000000000005,133.0,-2.0,1.8000000000000034,0.0
46.70000000000005,133.0,-2.0,1.9000000000000035,0.0
46.70000000000005,133.0,-1.9,-2.0,0.0
46.70000000000005,133.0,-1.9,-1.9,0.0
46.70000000000005,133.0,-1.9,-1.7999999999999998,0.0
46.70000000000005,133.0,-1.9,-1.6999999999999997,0.0
46.70000000000005,133.0,-1.9,-1.5999999999999996,0.0
46.70000000000005,133.0,-1.9,-1.4999999999999996,0.0
46.70000000000005,133.0,-1.9,-1.3999999999999995,0.0
46.70000000000005,133.0,-1.9,-1.2999999999999994,0.0
46.70000000000005,133.0,-1.9,-1.1999999999999993,0.0
46.70000000000005,133.0,-1.9,-1.0999999999999992,0.0
46.70000000000005,133.0,-1.9,-0.9999999999999991,0.0
46.70000000000005,133.0,-1.9,-0.899999999999999,0.0
46.70000000000005,133.0,-1.9,-0.7999999999999989,0.0
46.70000000000005,133.0,-1.9,-0.6999999999999988,0.0
46.70000000000005,133.0,-1.9,-0.5999999999999988,0.0
46.70000000000005,133.0,-1.9,-0.49999999999999867,0.0
46.70000000000005,133.0,-1.9,-0.3999999999999986,0.0
46.70000000000005,133.0,-1.9,-0.2999999999999985,0.0
46.70000000000005,133.0,-1.9,-0.1999999999999984,0.0
46.70000000000005,133.0,-1.9,-0.09999999999999831,0.0
46.70000000000005,133.0,-1.9,1.7763568394002505e-15,0.0
46.70000000000005,133.0,-1.9,0.10000000000000187,0.0
46.70000000000005,133.0,-1.9,0.20000000000000195,0.0
46.70000000000005,133.0,-1.9,0.30000000000000204,0.0
46.70000000000005,133.0,-1.9,0.40000000000000213,0.0
46.70000000000005,133.0,-1.9,0.5000000000000022,0.0
46.70000000000005,133.0,-1.9,0.6000000000000023,0.0
46.70000000000005,133.0,-1.9,0.7000000000000024,0.0
46.70000000000005,133.0,-1.9,0.8000000000000025,0.0
46.70000000000005,133.0,-1.9,0.9000000000000026,0.0
46.70000000000005,133.0,-1.9,1.0000000000000027,0.0
46.70000000000005,133.0,-1.9,1.1000000000000028,0.0
46.70000000000005,133.0,-1.9,1.2000000000000028,0.0
46.70000000000005,133.0,-1.9,1.300000000000003,0.0
46.70000000000005,133.0,-1.9,1.400000000000003,0.0
46.70000000000005,133.0,-1.9,1.500000000000003,0.0
46.70000000000005,133.0,-1.9,1.6000000000000032,0.0
46.70000000000005,133.0,-1.9,1.7000000000000033,0.0
46.70000000000005,133.0,-1.9,1.8000000000000034,0.0
46.70000000000005,133.0,-1.9,1.9000000000000035,0.0
46.70000000000005,133.0,-1.7999999999999998,-2.0,0.0
46.70000000000005,133.0,-1.7999999999999998,-1.9,0.0
46.70000000000005,133.0,-1.7999999999999998,-1.7999999999999998,0.0
46.70000000000005,133.0,-1.7999999999999998,-1.6999999999999997,0.0
46.70000000000005,133.0,-1.7999999999999998,-1.5999999999999996,0.0
46.70000000000005,133.0,-1.7999999999999998,-1.4999999999999996,0.0
46.70000000000005,133.0,-1.7999999999999998,-1.3999999999999995,0.0
46.70000000000005,133.0,-1.7999999999999998,-1.2999999999999994,0.0
46.70000000000005,133.0,-1.7999999999999998,-1.1999999999999993,0.0
46.70000000000005,133.0,-1.7999999999999998,-1.0999999999999992,0.0
46.70000000000005,133.0,-1.7999999999999998,-0.9999999999999991,0.0
46.70000000000005,133.0,-1.7999999999999998,-0.899999999999999,0.0
46.70000000000005,133.0,-1.7999999999999998,-0.7999999999999989,0.0
46.70000000000005,133.0,-1.7999999999999998,-0.6999999999999988,0.0
46.70000000000005,133.0,-1.7999999999999998,-0.5999999999999988,0.0
46.70000000000005,133.0,-1.7999999999999998,-0.49999999999999867,0.0
46.70000000000005,133.0,-1.7999999999999998,-0.3999999999999986,0.0
46.70000000000005,133.0,-1.7999999999999998,-0.2999999999999985,0.0
46.70000000000005,133.0,-1.7999999999999998,-0.1999999999999984,0.0
46.70000000000005,133.0,-1.7999999999999998,-0.09999999999999831,0.0
46.70000000000005,133.0,-1.7999999999999998,1.7763568394002505e-15,0.0
46.70000000000005,133.0,-1.7999999999999998,0.10000000000000187,0.0
46.70000000000005,133.0,-1.7999999999999998,0.20000000000000195,0.0
46.70000000000005,133.0,-1.7999999999999998,0.30000000000000204,0.0
46.70000000000005,133.0,-1.7999999999999998,0.40000000000000213,0.0
46.70000000000005,133.0,-1.7999999999999998,0.5000000000000022,0.0
46.70000000000005,133.0,-1.7999999999999998,0.6000000000000023,0.0
46.70000000000005,133.0,-1.7999999999999998,0.7000000000000024,0.0
46.70000000000005,133.0,-1.7999999999999998,0.8000000000000025,0.0
46.70000000000005,133.0,-1.7999999999999998,0.9000000000000026,0.0
46.70000000000005,133.0,-1.7999999999999998,1.0000000000000027,0.0
46.70000000000005,133.0,-1.7999999999999998,1.1000000000000028,0.0
46.70000000000005,133.0,-1.7999999999999998,1.2000000000000028,0.0
46.70000000000005,133.0,-1.7999999999999998,1.300000000000003,0.0
46.70000000000005,133.0,-1.7999999999999998,1.400000000000003,0.0
46.70000000000005,133.0,-1.7999999999999998,1.500000000000003,0.0
46.70000000000005,133.0,-1.7999999999999998,1.6000000000000032,0.0
46.70000000000005,133.0,-1.7999999999999998,1.7000000000000033,0.0
46.70000000000005,133.0,-1.7999999999999998,1.8000000000000034,0.0
46.70000000000005,133.0,-1.7999999999999998,1.9000000000000035,0.0
46.70000000000005,133.0,-1.6999999999999997,-2.0,0.0
46.70000000000005,133.0,-1.6999999999999997,-1.9,0.0
46.70000000000005,133.0,-1.6999999999999997,-1.7999999999999998,0.0
46.70000000000005,133.0,-1.6999999999999997,-1.6999999999999997,0.0
46.70000000000005,133.0,-1.6999999999999997,-1.5999999999999996,0.0
46.70000000000005,133.0,-1.6999999999999997,-1.4999999999999996,0.0
46.70000000000005,133.0,-1.6999999999999997,-1.3999999999999995,0.0
46.70000000000005,133.0,-1.6999999999999997,-1.2999999999999994,0.0
46.70000000000005,133.0,-1.6999999999999997,-1.1999999999999993,0.0
46.70000000000005,133.0,-1.6999999999999997,-1.0999999999999992,0.0
46.70000000000005,133.0,-1.6999999999999997,-0.9999999999999991,0.0
46.70000000000005,133.0,-1.6999999999999997,-0.899999999999999,0.0
46.70000000000005,133.0,-1.6999999999999997,-0.7999999999999989,0.0
46.70000000000005,133.0,-1.6999999999999997,-0.6999999999999988,0.0
46.70000000000005,133.0,-1.6999999999999997,-0.5999999999999988,0.0
46.70000000000005,133.0,-1.6999999999999997,-0.49999999999999867,0.0
46.70000000000005,133.0,-1.6999999999999997,-0.3999999999999986,0.0
46.70000000000005,133.0,-1.6999999999999997,-0.2999999999999985,0.0
46.70000000000005,133.0,-1.6999999999999997,-0.1999999999999984,0.0
46.70000000000005,133.0,-1.6999999999999997,-0.09999999999999831,0.0
46.70000000000005,133.0,-1.6999999999999997,1.7763568394002505e-15,0.0
46.70000000000005,133.0,-1.6999999999999997,0.10000000000000187,0.0
46.70000000000005,133.0,-1.6999999999999997,0.20000000000000195,0.0
46.70000000000005,133.0,-1.6999999999999997,0.30000000000000204,0.0
46.70000000000005,133.0,-1.6999999999999997,0.40000000000000213,0.0
46.70000000000005,133.0,-1.6999999999999997,0.5000000000000022,0.0
46.70000000000005,133.0,-1.6999999999999997,0.6000000000000023,0.0
46.70000000000005,133.0,-1.6999999999999997,0.7000000000000024,0.0
46.70000000000005,133.0,-1.6999999999999997,0.8000000000000025,0.0
46.70000000000005,133.0,-1.6999999999999997,0.9000000000000026,0.0
46.70000000000005,133.0,-1.6999999999999997,1.0000000000000027,0.0
46.70000000000005,133.0,-1.6999999999999997,1.1000000000000028,0.0
46.70000000000005,133.0,-1.6999999999999997,1.2000000000000028,0.0
46.70000000000005,133.0,-1.6999999999999997,1.300000000000003,0.0
46.70000000000005,133.0,-1.6999999999999997,1.400000000000003,0.0
46.70000000000005,133.0,-1.6999999999999997,1.500000000000003,0.0
46.70000000000005,133.0,-1.6999999999999997,1.6000000000000032,0.0
46.70000000000005,133.0,-1.6999999999999997,1.7000000000000033,0.0
46.70000000000005,133.0,-1.6999999999999997,1.8000000000000034,0.0
46.70000000000005,133.0,-1.6999999999999997,1.9000000000000035,0.0
46.70000000000005,133.0,-1.5999999999999996,-2.0,0.0
46.70000000000005,133.0,-1.5999999999999996,-1.9,0.0
46.70000000000005,133.0,-1.5999999999999996,-1.7999999999999998,0.0
46.70000000000005,133.0,-1.5999999999999996,-1.6999999999999997,0.0
46.70000000000005,133.0,-1.5999999999999996,-1.5999999999999996,0.0
46.70000000000005,133.0,-1.5999999999999996,-1.4999999999999996,0.0
46.70000000000005,133.0,-1.5999999999999996,-1.3999999999999995,0.0
46.70000000000005,133.0,-1.5999999999999996,-1.2999999999999994,0.0
46.70000000000005,133.0,-1.5999999999999996,-1.1999999999999993,0.0
46.70000000000005,133.0,-1.5999999999999996,-1.0999999999999992,0.0
46.70000000000005,133.0,-1.5999999999999996,-0.9999999999999991,0.0
46.70000000000005,133.0,-1.5999999999999996,-0.899999999999999,0.0
46.70000000000005,133.0,-1.5999999999999996,-0.7999999999999989,0.0
46.70000000000005,133.0,-1.5999999999999996,-0.6999999999999988,0.0
46.70000000000005,133.0,-1.5999999999999996,-0.5999999999999988,0.0
46.70000000000005,133.0,-1.5999999999999996,-0.49999999999999867,0.0
46.70000000000005,133.0,-1.5999999999999996,-0.3999999999999986,0.0
46.70000000000005,133.0,-1.5999999999999996,-0.2999999999999985,0.0
46.70000000000005,133.0,-1.5999999999999996,-0.1999999999999984,0.0
46.70000000000005,133.0,-1.5999999999999996,-0.09999999999999831,0.0
46.70000000000005,133.0,-1.5999999999999996,1.7763568394002505e-15,0.0
46.70000000000005,133.0,-1.5999999999999996,0.10000000000000187,0.0
46.70000000000005,133.0,-1.5999999999999996,0.20000000000000195,0.0
46.70000000000005,133.0,-1.5999999999999996,0.30000000000000204,0.0
46.70000000000005,133.0,-1.5999999999999996,0.40000000000000213,0.0
46.70000000000005,133.0,-1.5999999999999996,0.5000000000000022,0.0
46.70000000000005,133.0,-1.5999999999999996,0.6000000000000023,0.0
46.70000000000005,133.0,-1.5999999999999996,0.7000000000000024,0.0
46.70000000000005,133.0,-1.5999999999999996,0.8000000000000025,0.0
46.70000000000005,133.0,-1.5999999999999996,0.9000000000000026,0.0
46.70000000000005,133.0,-1.5999999999999996,1.0000000000000027,0.0
46.70000000000005,133.0,-1.5999999999999996,1.1000000000000028,0.0
46.70000000000005,133.0,-1.5999999999999996,1.2000000000000028,0.0
46.70000000000005,133.0,-1.5999999999999996,1.300000000000003,0.0
46.70000000000005,133.0,-1.5999999999999996,1.400000000000003,0.0
46.70000000000005,133.0,-1.5999999999999996,1.500000000000003,0.0
46.70000000000005,133.0,-1.5999999999999996,1.6000000000000032,0.0
46.70000000000005,133.0,-1.5999999999999996,1.7000000000000033,0.0
46.70000000000005,133.0,-1.5999999999999996,1.8000000000000034,0.0
46.70000000000005,133.0,-1.5999999999999996,1.9000000000000035,0.0
46.70000000000005,133.0,-1.4999999999999996,-2.0,0.0
46.70000000000005,133.0,-1.4999999999999996,-1.9,0.0
46.70000000000005,133.0,-1.4999999999999996,-1.7999999999999998,0.0
46.70000000000005,133.0,-1.4999999999999996,-1.6999999999999997,0.0
46.70000000000005,133.0,-1.4999999999999996,-1.5999999999999996,0.0
46.70000000000005,133.0,-1.4999999999999996,-1.4999999999999996,0.0
46.70000000000005,133.0,-1.4999999999999996,-1.3999999999999995,0.0
46.70000000000005,133.0,-1.4999999999999996,-1.2999999999999994,0.0
46.70000000000005,133.0,-1.4999999999999996,-1.1999999999999993,0.0
46.70000000000005,133.0,-1.4999999999999996,-1.0999999999999992,0.0
46.70000000000005,133.0,-1.4999999999999996,-0.9999999999999991,0.0
46.70000000000005,133.0,-1.4999999999999996,-0.899999999999999,0.0
46.70000000000005,133.0,-1.4999999999999996,-0.7999999999999989,0.0
46.70000000000005,133.0,-1.4999999999999996,-0.6999999999999988,0.0
46.70000000000005,133.0,-1.4999999999999996,-0.5999999999999988,0.0
46.70000000000005,133.0,-1.4999999999999996,-0.49999999999999867,0.0
46.70000000000005,133.0,-1.4999999999999996,-0.3999999999999986,0.0
46.70000000000005,133.0,-1.4999999999999996,-0.2999999999999985,0.0
46.70000000000005,133.0,-1.4999999999999996,-0.1999999999999984,0.0
46.70000000000005,133.0,-1.4999999999999996,-0.09999999999999831,0.0
46.70000000000005,133.0,-1.4999999999999996,1.7763568394002505e-15,0.0
46.70000000000005,133.0,-1.4999999999999996,0.10000000000000187,0.0
46.70000000000005,133.0,-1.4999999999999996,0.20000000000000195,0.0
46.70000000000005,133.0,-1.4999999999999996,0.30000000000000204,0.0
46.70000000000005,133.0,-1.4999999999999996,0.40000000000000213,0.0
46.70000000000005,133.0,-1.4999999999999996,0.5000000000000022,0.0
46.70000000000005,133.0,-1.4999999999999996,0.6000000000000023,0.0
46.70000000000005,133.0,-1.4999999999999996,0.7000000000000024,0.0
46.70000000000005,133.0,-1.4999999999999996,0.8000000000000025,0.0
46.70000000000005,133.0,-1.4999999999999996,0.9000000000000026,0.0
46.70000000000005,133.0,-1.4999999999999996,1.0000000000000027,0.0
46.70000000000005,133.0,-1.4999999999999996,1.1000000000000028,0.0
46.70000000000005,133.0,-1.4999999999999996,1.2000000000000028,0.0
46.70000000000005,133.0,-1.4999999999999996,1.300000000000003,0.0
46.70000000000005,133.0,-1.4999999999999996,1.400000000000003,0.0
46.70000000000005,133.0,-1.4999999999999996,1.500000000000003,0.0
46.70000000000005,133.0,-1.4999999999999996,1.6000000000000032,0.0
46.70000000000005,133.0,-1.4999999999999996,1.7000000000000033,0.0
46.70000000000005,133.0,-1.4999999999999996,1.8000000000000034,0.0
46.70000000000005,133.0,-1.4999999999999996,1.9000000000000035,0.0
46.70000000000005,133.0,-1.3999999999999995,-2.0,0.0
46.70000000000005,133.0,-1.3999999999999995,-1.9,0.0
46.70000000000005,133.0,-1.3999999999999995,-1.7999999999999998,0.0
46.70000000000005,133.0,-1.3999999999999995,-1.6999999999999997,0.0
46.70000000000005,133.0,-1.3999999999999995,-1.5999999999999996,0.0
46.70000000000005,133.0,-1.3999999999999995,-1.4999999999999996,0.0
46.70000000000005,133.0,-1.3999999999999995,-1.3999999999999995,0.0
46.70000000000005,133.0,-1.3999999999999995,-1.2999999999999994,0.0
46.70000000000005,133.0,-1.3999999999999995,-1.1999999999999993,0.0
46.70000000000005,133.0,-1.3999999999999995,-1.0999999999999992,0.0
46.70000000000005,133.0,-1.3999999999999995,-0.9999999999999991,0.0
46.70000000000005,133.0,-1.3999999999999995,-0.899999999999999,0.0
46.70000000000005,133.0,-1.3999999999999995,-0.7999999999999989,0.0
46.70000000000005,133.0,-1.3999999999999995,-0.6999999999999988,0.0
46.70000000000005,133.0,-1.3999999999999995,-0.5999999999999988,0.0
46.70000000000005,133.0,-1.3999999999999995,-0.49999999999999867,0.0
46.70000000000005,133.0,-1.3999999999999995,-0.3999999999999986,0.0
46.70000000000005,133.0,-1.3999999999999995,-0.2999999999999985,0.0
46.70000000000005,133.0,-1.3999999999999995,-0.1999999999999984,0.0
46.70000000000005,133.0,-1.3999999999999995,-0.09999999999999831,0.0
46.70000000000005,133.0,-1.3999999999999995,1.7763568394002505e-15,0.0
46.70000000000005,133.0,-1.3999999999999995,0.10000000000000187,0.0
46.70000000000005,133.0,-1.3999999999999995,0.20000000000000195,0.0
46.70000000000005,133.0,-1.3999999999999995,0.30000000000000204,0.0
46.70000000000005,133.0,-1.3999999999999995,0.40000000000000213,0.0
46.70000000000005,133.0,-1.3999999999999995,0.5000000000000022,0.0
46.70000000000005,133.0,-1.3999999999999995,0.6000000000000023,0.0
46.70000000000005,133.0,-1.3999999999999995,0.7000000000000024,0.0
46.70000000000005,133.0,-1.3999999999999995,0.8000000000000025,0.0
46.70000000000005,133.0,-1.3999999999999995,0.9000000000000026,0.0
46.70000000000005,133.0,-1.3999999999999995,1.0000000000000027,0.0
46.70000000000005,133.0,-1.3999999999999995,1.1000000000000028,0.0
46.70000000000005,133.0,-1.3999999999999995,1.2000000000000028,0.0
46.70000000000005,133.0,-1.3999999999999995,1.300000000000003,0.0
46.70000000000005,133.0,-1.3999999999999995,1.400000000000003,0.0
46.70000000000005,133.0,-1.3999999999999995,1.500000000000003,0.0
46.70000000000005,133.0,-1.3999999999999995,1.6000000000000032,0.0
46.70000000000005,133.0,-1.3999999999999995,1.7000000000000033,0.0
46.70000000000005,133.0,-1.3999999999999995,1.8000000000000034,0.0
46.70000000000005,133.0,-1.3999999999999995,1.9000000000000035,0.0
46.70000000000005,133.0,-1.2999999999999994,-2.0,0.0
46.70000000000005,133.0,-1.2999999999999994,-1.9,0.0
46.70000000000005,133.0,-1.2999999999999994,-1.7999999999999998,0.0
46.70000000000005,133.0,-1.2999999999999994,-1.6999999999999997,0.0
46.70000000000005,133.0,-1.2999999999999994,-1.5999999999999996,0.0
46.70000000000005,133.0,-1.2999999999999994,-1.4999999999999996,0.0
46.70000000000005,133.0,-1.2999999999999994,-1.3999999999999995,0.0
46.70000000000005,133.0,-1.2999999999999994,-1.2999999999999994,0.0
46.70000000000005,133.0,-1.2999999999999994,-1.1999999999999993,0.0
46.70000000000005,133.0,-1.2999999999999994,-1.0999999999999992,0.0
46.70000000000005,133.0,-1.2999999999999994,-0.9999999999999991,0.0
46.70000000000005,133.0,-1.2999999999999994,-0.899999999999999,0.0
46.70000000000005,133.0,-1.2999999999999994,-0.7999999999999989,0.0
46.70000000000005,133.0,-1.2999999999999994,-0.6999999999999988,0.0
46.70000000000005,133.0,-1.2999999999999994,-0.5999999999999988,0.0
46.70000000000005,133.0,-1.2999999999999994,-0.49999999999999867,0.0
46.70000000000005,133.0,-1.2999999999999994,-0.3999999999999986,0.0
46.70000000000005,133.0,-1.2999999999999994,-0.2999999999999985,0.0
46.70000000000005,133.0,-1.2999999999999994,-0.1999999999999984,0.0
46.70000000000005,133.0,-1.2999999999999994,-0.09999999999999831,0.0
46.70000000000005,133.0,-1.2999999999999994,1.7763568394002505e-15,0.0
46.70000000000005,133.0,-1.2999999999999994,0.10000000000000187,0.0
46.70000000000005,133.0,-1.2999999999999994,0.20000000000000195,0.0
46.70000000000005,133.0,-1.2999999999999994,0.30000000000000204,0.0
46.70000000000005,133.0,-1.2999999999999994,0.40000000000000213,0.0
46.70000000000005,133.0,-1.2999999999999994,0.5000000000000022,0.0
46.70000000000005,133.0,-1.2999999999999994,0.6000000000000023,0.0
46.70000000000005,133.0,-1.2999999999999994,0.7000000000000024,0.0
46.70000000000005,133.0,-1.2999999999999994,0.8000000000000025,0.0
46.70000000000005,133.0,-1.2999999999999994,0.9000000000000026,0.0
46.70000000000005,133.0,-1.2999999999999994,1.0000000000000027,0.0
46.70000000000005,133.0,-1.2999999999999994,1.1000000000000028,0.0
46.70000000000005,133.0,-1.2999999999999994,1.2000000000000028,0.0
46.70000000000005,133.0,-1.2999999999999994,1.300000000000003,0.0
46.70000000000005,133.0,-1.2999999999999994,1.400000000000003,0.0
46.70000000000005,133.0,-1.2999999999999994,1.500000000000003,0.0
46.70000000000005,133.0,-1.2999999999999994,1.6000000000000032,0.0
46.70000000000005,133.0,-1.2999999999999994,1.7000000000000033,0.0
46.70000000000005,133.0,-1.2999999999999994,1.8000000000000034,0.0
46.70000000000005,133.0,-1.2999999999999994,1.9000000000000035,0.0
46.70000000000005,133.0,-1.1999999999999993,-2.0,0.0
46.70000000000005,133.0,-1.1999999999999993,-1.9,0.0
46.70000000000005,133.0,-1.1999999999999993,-1.7999999999999998,0.0
46.70000000000005,133.0,-1.1999999999999993,-1.6999999999999997,0.0
46.70000000000005,133.0,-1.1999999999999993,-1.5999999999999996,0.0
46.70000000000005,133.0,-1.1999999999999993,-1.4999999999999996,0.0
46.70000000000005,133.0,-1.1999999999999993,-1.3999999999999995,0.0
46.70000000000005,133.0,-1.1999999999999993,-1.2999999999999994,0.0
46.70000000000005,133.0,-1.1999999999999993,-1.1999999999999993,0.0
46.70000000000005,133.0,-1.1999999999999993,-1.0999999999999992,0.0
46.70000000000005,133.0,-1.1999999999999993,-0.9999999999999991,0.0
46.70000000000005,133.0,-1.1999999999999993,-0.899999999999999,0.0
46.70000000000005,133.0,-1.1999999999999993,-0.7999999999999989,0.0
46.70000000000005,133.0,-1.1999999999999993,-0.6999999999999988,0.0
46.70000000000005,133.0,-1.1999999999999993,-0.5999999999999988,0.0
46.70000000000005,133.0,-1.1999999999999993,-0.49999999999999867,0.0
46.70000000000005,133.0,-1.1999999999999993,-0.3999999999999986,0.0
46.70000000000005,133.0,-1.1999999999999993,-0.2999999999999985,0.0
46.70000000000005,133.0,-1.1999999999999993,-0.1999999999999984,0.0
46.70000000000005,133.0,-1.1999999999999993,-0.09999999999999831,0.0
46.70000000000005,133.0,-1.1999999999999993,1.7763568394002505e-15,0.0
46.70000000000005,133.0,-1.1999999999999993,0.10000000000000187,0.0
46.70000000000005,133.0,-1.1999999999999993,0.20000000000000195,0.0
46.70000000000005,133.0,-1.1999999999999993,0.30000000000000204,0.0
46.70000000000005,133.0,-1.1999999999999993,0.40000000000000213,0.0
46.70000000000005,133.0,-1.1999999999999993,0.5000000000000022,0.0
46.70000000000005,133.0,-1.1999999999999993,0.6000000000000023,0.0
46.70000000000005,133.0,-1.1999999999999993,0.7000000000000024,0.0
46.70000000000005,133.0,-1.1999999999999993,0.8000000000000025,0.0
46.70000000000005,133.0,-1.1999999999999993,0.9000000000000026,0.0
46.70000000000005,133.0,-1.1999999999999993,1.0000000000000027,0.0
46.70000000000005,133.0,-1.1999999999999993,1.1000000000000028,0.0
46.70000000000005,133.0,-1.1999999999999993,1.2000000000000028,0.0
46.70000000000005,133.0,-1.1999999999999993,1.300000000000003,0.0
46.70000000000005,133.0,-1.1999999999999993,1.400000000000003,0.0
46.70000000000005,133.0,-1.1999999999999993,1.500000000000003,0.0
46.70000000000005,133.0,-1.1999999999999993,1.6000000000000032,0.0
46.70000000000005,133.0,-1.1999999999999993,1.7000000000000033,0.0
46.70000000000005,133.0,-1.1999999999999993,1.8000000000000034,0.0
46.70000000000005,133.0,-1.1999999999999993,1.9000000000000035,0.0
46.70000000000005,133.0,-1.0999999999999992,-2.0,0.0
46.70000000000005,133.0,-1.0999999999999992,-1.9,0.0
46.70000000000005,133.0,-1.0999999999999992,-1.7999999999999998,0.0
46.70000000000005,133.0,-1.0999999999999992,-1.6999999999999997,0.0
46.70000000000005,133.0,-1.0999999999999992,-1.5999999999999996,0.0
46.70000000000005,133.0,-1.0999999999999992,-1.4999999999999996,0.0
46.70000000000005,133.0,-1.0999999999999992,-1.3999999999999995,0.0
46.70000000000005,133.0,-1.0999999999999992,-1.2999999999999994,0.0
46.70000000000005,133.0,-1.0999999999999992,-1.1999999999999993,0.0
46.70000000000005,133.0,-1.0999999999999992,-1.0999999999999992,0.0
46.70000000000005,133.0,-1.0999999999999992,-0.9999999999999991,0.0
46.70000000000005,133.0,-1.0999999999999992,-0.899999999999999,0.0
46.70000000000005,133.0,-1.0999999999999992,-0.7999999999999989,0.0
46.70000000000005,133.0,-1.0999999999999992,-0.6999999999999988,0.0
46.70000000000005,133.0,-1.0999999999999992,-0.5999999999999988,0.0
46.70000000000005,133.0,-1.0999999999999992,-0.49999999999999867,0.0
46.70000000000005,133.0,-1.0999999999999992,-0.3999999999999986,0.0
46.70000000000005,133.0,-1.0999999999999992,-0.2999999999999985,0.0
46.70000000000005,133.0,-1.0999999999999992,-0.1999999999999984,0.0
46.70000000000005,133.0,-1.0999999999999992,-0.09999999999999831,0.0
46.70000000000005,133.0,-1.0999999999999992,1.7763568394002505e-15,0.0
46.70000000000005,133.0,-1.0999999999999992,0.10000000000000187,0.0
46.70000000000005,133.0,-1.0999999999999992,0.20000000000000195,0.0
46.70000000000005,133.0,-1.0999999999999992,0.30000000000000204,0.0
46.70000000000005,133.0,-1.0999999999999992,0.40000000000000213,0.0
46.70000000000005,133.0,-1.0999999999999992,0.5000000000000022,0.0
46.70000000000005,133.0,-1.0999999999999992,0.6000000000000023,0.0
46.70000000000005,133.0,-1.0999999999999992,0.7000000000000024,0.0
46.70000000000005,133.0,-1.0999999999999992,0.8000000000000025,0.0
46.70000000000005,133.0,-1.0999999999999992,0.9000000000000026,0.0
46.70000000000005,133.0,-1.0999999999999992,1.0000000000000027,0.0
46.70000000000005,133.0,-1.0999999999999992,1.1000000000000028,0.0
46.70000000000005,133.0,-1.0999999999999992,1.2000000000000028,0.0
46.70000000000005,133.0,-1.0999999999999992,1.300000000000003,0.0
46.70000000000005,133.0,-1.0999999999999992,1.400000000000003,0.0
46.70000000000005,133.0,-1.0999999999999992,1.500000000000003,0.0
46.70000000000005,133.0,-1.0999999999999992,1.6000000000000032,0.0
46.70000000000005,133.0,-1.0999999999999992,1.7000000000000033,0.0
46.70000000000005,133.0,-1.0999999999999992,1.8000000000000034,0.0
46.70000000000005,133.0,-1.0999999999999992,1.9000000000000035,0.0
46.70000000000005,133.0,-0.9999999999999991,-2.0,0.0
46.70000000000005,133.0,-0.9999999999999991,-1.9,0.0
